1 4,0 0 0,#t
1 4,2 3 2,#t
1 4,1 0 3,#t
1 4,3 0 1,#t
1 4,0 0 2,#t
1 4,2 3 1,#t
1 4,1 3 2,#t
1 4,0 2 3,#t
1 4,1 0 2,#t
1 4,0 0 1,#t
1 4,0 1 2,#t
1 4,0 1 1,#t
1 4,3 0 2,#t
1 4,3 1 3,#t
1 4,2 3 3,#t
1 4,1 0 0,#t
1 4,3 1 0,#t
1 4,1 2 2,#t
1 4,1 0 1,#t
1 4,1 2 0,#t
1 4,0 3 1,#t
1 4,3 0 3,#t
1 4,3 2 0,#t
1 4,3 3 3,#t
1 4,2 2 3,#t
1 4,1 2 1,#t
1 4,0 1 3,#t
1 4,3 0 0,#t
1 4,0 2 1,#t
1 4,2 2 0,#t
1 4,3 1 1,#t
1 4,0 2 0,#t
1 4,2 0 1,#t
1 5 1,2 0,2;0
1 5 1,3 3,2;0
1 5 1,3 1,3;1
1 5 1,0 2,3;1
1 5 1,3 0,3;1
1 5 1,0 0,2;0
1 5 1,2 3,3;1
1 5 1,1 1,3;1
1 5 1,2 1,2;0
1 5 1,1 3,2;0
1 5 1,3 2,2;0
1 5 1,1 2,2;0
1 5 1,0 1,2;0
1 5 1,2 2,3;1
1 5 1,1 0,3;1
1 5 1,0 3,3;1
1 6 1,2 0,2;0
1 6 1,3 3,2;0
1 6 1,3 1,3;1
1 6 1,0 2,3;1
1 6 1,3 0,3;1
1 6 1,0 0,2;0
1 6 1,2 3,3;1
1 6 1,1 1,3;1
1 6 1,2 1,2;0
1 6 1,1 3,2;0
1 6 1,3 2,2;0
1 6 1,1 2,2;0
1 6 1,0 1,2;0
1 6 1,2 2,3;1
1 6 1,1 0,3;1
1 6 1,0 3,3;1
2 2,3 3 2,#t
2 2,3 2 2,#t
2 2,1 1 2,#t
2 2,2 1 2,#t
2 2,2 2 1,#t
2 2,1 3 1,#t
2 2,2 0 2,#t
2 2,3 1 2,#t
2 2,2 1 0,#t
2 2,1 2 3,#t
2 2,3 3 1,#t
2 2,1 1 1,#t
2 2,0 0 3,#t
2 2,3 2 3,#t
2 2,0 3 2,#t
2 2,2 2 2,#t
2 2,2 0 3,#t
2 2,2 1 1,#t
2 2,1 1 0,#t
2 2,3 3 0,#t
2 2,1 3 3,#t
2 2,0 2 2,#t
2 2,1 3 0,#t
2 2,2 0 0,#t
2 2,0 1 0,#t
2 2,0 3 0,#t
2 2,2 3 0,#t
2 2,3 2 1,#t
2 2,1 1 3,#t
2 2,0 3 3,#t
2 2,2 1 3,#t
2 2,0 0 0,#t
2 2,2 3 2,#t
2 2,1 0 3,#t
2 2,3 0 1,#t
2 2,0 0 2,#t
2 2,2 3 1,#t
2 2,1 3 2,#t
2 2,0 2 3,#t
2 2,1 0 2,#t
2 2,0 0 1,#t
2 2,0 1 2,#t
2 2,0 1 1,#t
2 2,3 0 2,#t
2 2,3 1 3,#t
2 2,2 3 3,#t
2 2,1 0 0,#t
2 2,3 1 0,#t
2 2,1 2 2,#t
2 2,1 0 1,#t
2 2,1 2 0,#t
2 2,0 3 1,#t
2 2,3 0 3,#t
2 2,3 2 0,#t
2 2,3 3 3,#t
2 2,2 2 3,#t
2 2,1 2 1,#t
2 2,0 1 3,#t
2 2,3 0 0,#t
2 2,0 2 1,#t
2 2,2 2 0,#t
2 2,3 1 1,#t
2 2,0 2 0,#t
2 2,2 0 1,#t
2 3,3 3 2,3
2 3,3 2 2,2
2 3,1 1 2,1
2 3,2 1 2,1
2 3,2 2 1,2
2 3,1 3 1,3;1
2 3,2 0 2,0
2 3,3 1 2,1
2 3,2 1 0,1
2 3,1 2 3,2;0
2 3,3 3 1,3
2 3,1 1 1,3;1
2 3,0 0 3,1;0
2 3,3 2 3,2
2 3,0 3 2,3;1
2 3,2 2 2,2
2 3,2 0 3,0
2 3,2 1 1,1
2 3,1 1 0,1
2 3,3 3 0,3
2 3,1 3 3,3;1
2 3,0 2 2,2;0
2 3,1 3 0,3
2 3,2 0 0,0
2 3,0 1 0,1
2 3,0 3 0,3
2 3,2 3 0,3
2 3,3 2 1,2
2 3,1 1 3,3;1
2 3,0 3 3,3;0
2 3,2 1 3,1
2 3,0 0 0,0
2 3,2 3 2,3
2 3,1 0 3,2;0
2 3,3 0 1,0
2 3,0 0 2,2;0
2 3,2 3 1,3
2 3,1 3 2,3
2 3,0 2 3,3;2
2 3,1 0 2,0
2 3,0 0 1,3;0
2 3,0 1 2,3;1
2 3,0 1 1,1;0
2 3,3 0 2,0
2 3,3 1 3,1
2 3,2 3 3,3
2 3,1 0 0,0
2 3,3 1 0,1
2 3,1 2 2,2
2 3,1 0 1,2;0
2 3,1 2 0,2
2 3,0 3 1,3;2
2 3,3 0 3,0
2 3,3 2 0,2
2 3,3 3 3,3
2 3,2 2 3,2
2 3,1 2 1,2;0
2 3,0 1 3,2;1
2 3,3 0 0,0
2 3,0 2 1,2;1
2 3,2 2 0,2
2 3,3 1 1,1
2 3,0 2 0,2
2 3,2 0 1,0
2 4,3 3 2,#t
2 4,3 2 2,#t
2 4,1 1 2,#t
2 4,2 1 2,#t
2 4,2 2 1,#t
2 4,1 3 1,#t
2 4,2 0 2,#t
2 4,3 1 2,#t
2 4,2 1 0,#t
2 4,1 2 3,#t
2 4,3 3 1,#t
2 4,1 1 1,#t
2 4,0 0 3,#t
2 4,3 2 3,#t
2 4,0 3 2,#t
2 4,2 2 2,#t
2 4,2 0 3,#t
2 4,2 1 1,#t
2 4,1 1 0,#t
2 4,3 3 0,#t
2 4,1 3 3,#t
2 4,0 2 2,#t
2 4,1 3 0,#t
2 4,2 0 0,#t
2 4,0 1 0,#t
2 4,0 3 0,#t
2 4,2 3 0,#t
2 4,3 2 1,#t
2 4,1 1 3,#t
2 4,0 3 3,#t
2 4,2 1 3,#t
2 4,0 0 0,#t
2 4,2 3 2,#t
2 4,1 0 3,#t
2 4,3 0 1,#t
2 4,0 0 2,#t
2 4,2 3 1,#t
2 4,1 3 2,#t
2 4,0 2 3,#t
2 4,1 0 2,#t
2 4,0 0 1,#t
2 4,0 1 2,#t
2 4,0 1 1,#t
2 4,3 0 2,#t
2 4,3 1 3,#t
2 4,2 3 3,#t
2 4,1 0 0,#t
2 4,3 1 0,#t
2 4,1 2 2,#t
2 4,1 0 1,#t
2 4,1 2 0,#t
2 4,0 3 1,#t
2 4,3 0 3,#t
2 4,3 2 0,#t
2 4,3 3 3,#t
2 4,2 2 3,#t
2 4,1 2 1,#t
2 4,0 1 3,#t
2 4,3 0 0,#t
2 4,0 2 1,#t
2 4,2 2 0,#t
2 4,3 1 1,#t
2 4,0 2 0,#t
2 4,2 0 1,#t
2 5 1,2 0,2;0
2 5 1,3 3,2;0
2 5 1,3 1,3;1
2 5 1,0 2,3;1
2 5 1,3 0,3;1
2 5 1,0 0,2;0
2 5 1,2 3,3;1
2 5 1,1 1,3;1
2 5 1,2 1,2;0
2 5 1,1 3,2;0
2 5 1,3 2,2;0
2 5 1,1 2,2;0
2 5 1,0 1,2;0
2 5 1,2 2,3;1
2 5 1,1 0,3;1
2 5 1,0 3,3;1
2 6 1,2 0,2;0
2 6 1,3 3,2;0
2 6 1,3 1,3;1
2 6 1,0 2,3;1
2 6 1,3 0,3;1
2 6 1,0 0,2;0
2 6 1,2 3,3;1
2 6 1,1 1,3;1
2 6 1,2 1,2;0
2 6 1,1 3,2;0
2 6 1,3 2,2;0
2 6 1,1 2,2;0
2 6 1,0 1,2;0
2 6 1,2 2,3;1
2 6 1,1 0,3;1
2 6 1,0 3,3;1
3 2,3 3 2,#t
3 2,3 2 2,#t
3 2,1 1 2,#t
3 2,2 1 2,#t
3 2,2 2 1,#t
3 2,1 3 1,#t
3 2,2 0 2,#t
3 2,3 1 2,#t
3 2,2 1 0,#t
3 2,1 2 3,#t
3 2,3 3 1,#t
3 2,1 1 1,#t
3 2,0 0 3,#t
3 2,3 2 3,#t
3 2,0 3 2,#t
3 2,2 2 2,#t
3 2,2 0 3,#t
3 2,2 1 1,#t
3 2,1 1 0,#t
3 2,3 3 0,#t
3 2,1 3 3,#t
3 2,0 2 2,#t
3 2,1 3 0,#t
3 2,2 0 0,#t
3 2,0 1 0,#t
3 2,0 3 0,#t
3 2,2 3 0,#t
3 2,3 2 1,#t
3 2,1 1 3,#t
3 2,0 3 3,#t
3 2,2 1 3,#t
3 2,0 0 0,#t
3 2,2 3 2,#t
3 2,1 0 3,#t
3 2,3 0 1,#t
3 2,0 0 2,#t
3 2,2 3 1,#t
3 2,1 3 2,#t
3 2,0 2 3,#t
3 2,1 0 2,#t
3 2,0 0 1,#t
3 2,0 1 2,#t
3 2,0 1 1,#t
3 2,3 0 2,#t
3 2,3 1 3,#t
3 2,2 3 3,#t
3 2,1 0 0,#t
3 2,3 1 0,#t
3 2,1 2 2,#t
3 2,1 0 1,#t
3 2,1 2 0,#t
3 2,0 3 1,#t
3 2,3 0 3,#t
3 2,3 2 0,#t
3 2,3 3 3,#t
3 2,2 2 3,#t
3 2,1 2 1,#t
3 2,0 1 3,#t
3 2,3 0 0,#t
3 2,0 2 1,#t
3 2,2 2 0,#t
3 2,3 1 1,#t
3 2,0 2 0,#t
3 2,2 0 1,#t
3 3,3 3 2,1
3 3,3 2 2,2
3 3,1 1 2,3
3 3,2 1 2,3
3 3,2 2 1,2
3 3,1 3 1,3;1
3 3,2 0 2,0
3 3,3 1 2,3
3 3,2 1 0,3
3 3,1 2 3,2;0
3 3,3 3 1,1
3 3,1 1 1,3;1
3 3,0 0 3,3;0
3 3,3 2 3,2
3 3,0 3 2,3;1
3 3,2 2 2,2
3 3,2 0 3,0
3 3,2 1 1,3
3 3,1 1 0,3
3 3,3 3 0,1
3 3,1 3 3,3;1
3 3,0 2 2,2;0
3 3,1 3 0,1
3 3,2 0 0,0
3 3,0 1 0,3
3 3,0 3 0,1
3 3,2 3 0,1
3 3,3 2 1,2
3 3,1 1 3,3;1
3 3,0 3 3,1;0
3 3,2 1 3,3
3 3,0 0 0,0
3 3,2 3 2,1
3 3,1 0 3,2;0
3 3,3 0 1,0
3 3,0 0 2,2;0
3 3,2 3 1,1
3 3,1 3 2,1
3 3,0 2 3,2;1
3 3,1 0 2,0
3 3,0 0 1,1;0
3 3,0 1 2,3;1
3 3,0 1 1,3;0
3 3,3 0 2,0
3 3,3 1 3,3
3 3,2 3 3,1
3 3,1 0 0,0
3 3,3 1 0,3
3 3,1 2 2,2
3 3,1 0 1,2;0
3 3,1 2 0,2
3 3,0 3 1,2;1
3 3,3 0 3,0
3 3,3 2 0,2
3 3,3 3 3,1
3 3,2 2 3,2
3 3,1 2 1,2;0
3 3,0 1 3,3;2
3 3,3 0 0,0
3 3,0 2 1,3;2
3 3,2 2 0,2
3 3,3 1 1,3
3 3,0 2 0,2
3 3,2 0 1,0
3 4,3 3 2,#t
3 4,3 2 2,#t
3 4,1 1 2,#t
3 4,2 1 2,#t
3 4,2 2 1,#t
3 4,1 3 1,#t
3 4,2 0 2,#t
3 4,3 1 2,#t
3 4,2 1 0,#t
3 4,1 2 3,#t
3 4,3 3 1,#t
3 4,1 1 1,#t
3 4,0 0 3,#t
3 4,3 2 3,#t
3 4,0 3 2,#t
3 4,2 2 2,#t
3 4,2 0 3,#t
3 4,2 1 1,#t
3 4,1 1 0,#t
3 4,3 3 0,#t
3 4,1 3 3,#t
3 4,0 2 2,#t
3 4,1 3 0,#t
3 4,2 0 0,#t
3 4,0 1 0,#t
3 4,0 3 0,#t
3 4,2 3 0,#t
3 4,3 2 1,#t
3 4,1 1 3,#t
3 4,0 3 3,#t
3 4,2 1 3,#t
3 4,0 0 0,#t
3 4,2 3 2,#t
3 4,1 0 3,#t
3 4,3 0 1,#t
3 4,0 0 2,#t
3 4,2 3 1,#t
3 4,1 3 2,#t
3 4,0 2 3,#t
3 4,1 0 2,#t
3 4,0 0 1,#t
3 4,0 1 2,#t
3 4,0 1 1,#t
3 4,3 0 2,#t
3 4,3 1 3,#t
3 4,2 3 3,#t
3 4,1 0 0,#t
3 4,3 1 0,#t
3 4,1 2 2,#t
3 4,1 0 1,#t
3 4,1 2 0,#t
3 4,0 3 1,#t
3 4,3 0 3,#t
3 4,3 2 0,#t
3 4,3 3 3,#t
3 4,2 2 3,#t
3 4,1 2 1,#t
3 4,0 1 3,#t
3 4,3 0 0,#t
3 4,0 2 1,#t
3 4,2 2 0,#t
3 4,3 1 1,#t
3 4,0 2 0,#t
3 4,2 0 1,#t
3 5 1,2 0,2;0
3 5 1,3 3,2;0
3 5 1,3 1,3;1
3 5 1,0 2,3;1
3 5 1,3 0,3;1
3 5 1,0 0,2;0
3 5 1,2 3,3;1
3 5 1,1 1,3;1
3 5 1,2 1,2;0
3 5 1,1 3,2;0
3 5 1,3 2,2;0
3 5 1,1 2,2;0
3 5 1,0 1,2;0
3 5 1,2 2,3;1
3 5 1,1 0,3;1
3 5 1,0 3,3;1
3 6 1,2 0,2;0
3 6 1,3 3,2;0
3 6 1,3 1,3;1
3 6 1,0 2,3;1
3 6 1,3 0,3;1
3 6 1,0 0,2;0
3 6 1,2 3,3;1
3 6 1,1 1,3;1
3 6 1,2 1,2;0
3 6 1,1 3,2;0
3 6 1,3 2,2;0
3 6 1,1 2,2;0
3 6 1,0 1,2;0
3 6 1,2 2,3;1
3 6 1,1 0,3;1
3 6 1,0 3,3;1
7 2,3 3 2,3;2;1;0
7 2,3 2 2,2;0
7 2,1 1 2,1;0
7 2,2 1 2,1;0
7 2,2 2 1,2;0
7 2,1 3 1,3;2;1;0
7 2,2 0 2,0
7 2,3 1 2,1;0
7 2,2 1 0,1;0
7 2,1 2 3,2;0
7 2,3 3 1,3;2;1;0
7 2,1 1 1,1;0
7 2,0 0 3,0
7 2,3 2 3,2;0
7 2,0 3 2,3;2;1;0
7 2,2 2 2,2;0
7 2,2 0 3,0
7 2,2 1 1,1;0
7 2,1 1 0,1;0
7 2,3 3 0,3;2;1;0
7 2,1 3 3,3;2;1;0
7 2,0 2 2,2;0
7 2,1 3 0,3;2;1;0
7 2,2 0 0,0
7 2,0 1 0,1;0
7 2,0 3 0,3;2;1;0
7 2,2 3 0,3;2;1;0
7 2,3 2 1,2;0
7 2,1 1 3,1;0
7 2,0 3 3,3;2;1;0
7 2,2 1 3,1;0
7 2,0 0 0,0
7 2,2 3 2,3;2;1;0
7 2,1 0 3,0
7 2,3 0 1,0
7 2,0 0 2,0
7 2,2 3 1,3;2;1;0
7 2,1 3 2,3;2;1;0
7 2,0 2 3,2;0
7 2,1 0 2,0
7 2,0 0 1,0
7 2,0 1 2,1;0
7 2,0 1 1,1;0
7 2,3 0 2,0
7 2,3 1 3,1;0
7 2,2 3 3,3;2;1;0
7 2,1 0 0,0
7 2,3 1 0,1;0
7 2,1 2 2,2;0
7 2,1 0 1,0
7 2,1 2 0,2;0
7 2,0 3 1,3;2;1;0
7 2,3 0 3,0
7 2,3 2 0,2;0
7 2,3 3 3,3;2;1;0
7 2,2 2 3,2;0
7 2,1 2 1,2;0
7 2,0 1 3,1;0
7 2,3 0 0,0
7 2,0 2 1,2;0
7 2,2 2 0,2;0
7 2,3 1 1,1;0
7 2,0 2 0,2;0
7 2,2 0 1,0
7 3,3 3 2,0
7 3,3 2 2,0
7 3,1 1 2,0
7 3,2 1 2,0
7 3,2 2 1,0
7 3,1 3 1,2;0
7 3,2 0 2,0
7 3,3 1 2,0
7 3,2 1 0,0
7 3,1 2 3,2;0
7 3,3 3 1,0
7 3,1 1 1,0
7 3,0 0 3,0
7 3,3 2 3,0
7 3,0 3 2,2;0
7 3,2 2 2,0
7 3,2 0 3,0
7 3,2 1 1,0
7 3,1 1 0,0
7 3,3 3 0,0
7 3,1 3 3,2;0
7 3,0 2 2,2;0
7 3,1 3 0,0
7 3,2 0 0,0
7 3,0 1 0,0
7 3,0 3 0,0
7 3,2 3 0,0
7 3,3 2 1,0
7 3,1 1 3,0
7 3,0 3 3,3;0
7 3,2 1 3,0
7 3,0 0 0,0
7 3,2 3 2,0
7 3,1 0 3,0
7 3,3 0 1,0
7 3,0 0 2,0
7 3,2 3 1,0
7 3,1 3 2,0
7 3,0 2 3,2;0
7 3,1 0 2,0
7 3,0 0 1,0
7 3,0 1 2,0
7 3,0 1 1,1;0
7 3,3 0 2,0
7 3,3 1 3,0
7 3,2 3 3,0
7 3,1 0 0,0
7 3,3 1 0,0
7 3,1 2 2,0
7 3,1 0 1,0
7 3,1 2 0,0
7 3,0 3 1,1;0
7 3,3 0 3,0
7 3,3 2 0,0
7 3,3 3 3,0
7 3,2 2 3,0
7 3,1 2 1,2;0
7 3,0 1 3,1;0
7 3,3 0 0,0
7 3,0 2 1,0
7 3,2 2 0,0
7 3,3 1 1,0
7 3,0 2 0,0
7 3,2 0 1,0
7 4,3 3 2,3;2;1;0
7 4,3 2 2,2;0
7 4,1 1 2,1;0
7 4,2 1 2,1;0
7 4,2 2 1,2;0
7 4,1 3 1,3;2;1;0
7 4,2 0 2,0
7 4,3 1 2,1;0
7 4,2 1 0,1;0
7 4,1 2 3,2;0
7 4,3 3 1,3;2;1;0
7 4,1 1 1,1;0
7 4,0 0 3,0
7 4,3 2 3,2;0
7 4,0 3 2,3;2;1;0
7 4,2 2 2,2;0
7 4,2 0 3,0
7 4,2 1 1,1;0
7 4,1 1 0,1;0
7 4,3 3 0,3;2;1;0
7 4,1 3 3,3;2;1;0
7 4,0 2 2,2;0
7 4,1 3 0,3;2;1;0
7 4,2 0 0,0
7 4,0 1 0,1;0
7 4,0 3 0,3;2;1;0
7 4,2 3 0,3;2;1;0
7 4,3 2 1,2;0
7 4,1 1 3,1;0
7 4,0 3 3,3;2;1;0
7 4,2 1 3,1;0
7 4,0 0 0,0
7 4,2 3 2,3;2;1;0
7 4,1 0 3,0
7 4,3 0 1,0
7 4,0 0 2,0
7 4,2 3 1,3;2;1;0
7 4,1 3 2,3;2;1;0
7 4,0 2 3,2;0
7 4,1 0 2,0
7 4,0 0 1,0
7 4,0 1 2,1;0
7 4,0 1 1,1;0
7 4,3 0 2,0
7 4,3 1 3,1;0
7 4,2 3 3,3;2;1;0
7 4,1 0 0,0
7 4,3 1 0,1;0
7 4,1 2 2,2;0
7 4,1 0 1,0
7 4,1 2 0,2;0
7 4,0 3 1,3;2;1;0
7 4,3 0 3,0
7 4,3 2 0,2;0
7 4,3 3 3,3;2;1;0
7 4,2 2 3,2;0
7 4,1 2 1,2;0
7 4,0 1 3,1;0
7 4,3 0 0,0
7 4,0 2 1,2;0
7 4,2 2 0,2;0
7 4,3 1 1,1;0
7 4,0 2 0,2;0
7 4,2 0 1,0
8 2,3 3 2,3
8 2,3 2 2,3;2
8 2,1 1 2,3;1
8 2,2 1 2,3;1
8 2,2 2 1,3;2
8 2,1 3 1,3
8 2,2 0 2,3;2;1;0
